Parameter,SNR,Value,Error
pvs_axial,50,0.0010102040816326531,33.46045096589846
pvs_axial,50,0.0010612244897959184,25.926244718162177
pvs_axial,50,0.0011122448979591837,20.811378854336365
pvs_axial,50,0.0011632653061224491,18.558527199835883
pvs_axial,50,0.0012142857142857142,3.6842345759411046
pvs_axial,50,0.0012653061224489797,2.240490067370829
pvs_axial,50,0.001316326530612245,-0.7359705548359332
pvs_axial,50,0.0013673469387755102,-3.0031734298889163
pvs_axial,50,0.0014183673469387757,-7.593184365766341
pvs_axial,50,0.0014693877551020407,-8.367649586051028
pvs_axial,50,0.0015204081632653062,-14.632661710457944
pvs_axial,50,0.0015714285714285715,-12.094712637597915
pvs_axial,50,0.0016224489795918368,-12.620950953982256
pvs_axial,50,0.001673469387755102,-14.865421947900003
pvs_axial,50,0.0017244897959183673,-17.896169424025842
pvs_axial,50,0.0017755102040816328,-16.35028884654176
pvs_axial,50,0.001826530612244898,-14.927892213061842
pvs_axial,50,0.0018775510204081633,-18.504934955103625
pvs_axial,50,0.0019285714285714286,-17.697351458951324
pvs_axial,50,0.001979591836734694,-18.540416280590286
pvs_axial,50,0.0020306122448979593,-17.977096710046176
pvs_axial,50,0.002081632653061225,-20.132535892429736
pvs_axial,50,0.00213265306122449,-21.028194623895875
pvs_axial,50,0.002183673469387755,-21.05122623372873
pvs_axial,50,0.0022346938775510204,-21.77213809994324
pvs_axial,50,0.002285714285714286,-23.001970985014776
pvs_axial,50,0.002336734693877551,-23.672801201941198
pvs_axial,50,0.0023877551020408164,-23.584837679656374
pvs_axial,50,0.002438775510204082,-24.99453771908785
pvs_axial,50,0.002489795918367347,-25.67688821458615
pvs_axial,50,0.0025408163265306124,-26.552647537013666
pvs_axial,50,0.0025918367346938775,-25.729772941973494
pvs_axial,50,0.002642857142857143,-27.48376081368117
pvs_axial,50,0.0026938775510204085,-28.40126047686699
pvs_axial,50,0.0027448979591836735,-28.893904595981816
pvs_axial,50,0.002795918367346939,-28.16343059894689
pvs_axial,50,0.002846938775510204,-29.986185780323684
pvs_axial,50,0.0028979591836734695,-30.37526957364446
pvs_axial,50,0.0029489795918367346,-30.8215325828387
pvs_axial,50,0.003,-31.402581131325615
pvs_radial,50,0.0002,-52.23200064213345
pvs_radial,50,0.00025714285714285715,-51.79097596437788
pvs_radial,50,0.0003142857142857143,-52.81147203431112
pvs_radial,50,0.00037142857142857143,-53.85551706386999
pvs_radial,50,0.00042857142857142855,-54.832130474671224
pvs_radial,50,0.0004857142857142857,-51.82608501703968
pvs_radial,50,0.0005428571428571429,-32.62972675410094
pvs_radial,50,0.0006,-25.474290424350677
pvs_radial,50,0.0006571428571428571,-25.312321155918777
pvs_radial,50,0.0007142857142857143,-25.13904824574737
pvs_radial,50,0.0007714285714285715,-25.334175741358933
pvs_radial,50,0.0008285714285714285,-26.18195896292973
pvs_radial,50,0.0008857142857142857,-26.137366556967613
pvs_radial,50,0.0009428571428571429,-25.399913760254396
pvs_radial,50,0.001,-26.501399606437797
pvs_radial,50,0.0010571428571428572,-25.992641795459473
pvs_radial,50,0.0011142857142857144,-27.159152248854923
pvs_radial,50,0.0011714285714285715,-25.85944250583003
pvs_radial,50,0.0012285714285714287,-26.517263968938597
pvs_radial,50,0.0012857142857142859,-27.159596207842373
pvs_radial,50,0.001342857142857143,-26.943183937372805
pvs_radial,50,0.0014,-27.168882216996707
pvs_radial,50,0.0014571428571428572,-26.101422326591365
pvs_radial,50,0.0015142857142857143,-28.106552461149693
pvs_radial,50,0.0015714285714285715,-27.040792578649167
pvs_radial,50,0.0016285714285714287,-27.35189743078355
pvs_radial,50,0.0016857142857142858,-26.34509592563836
pvs_radial,50,0.001742857142857143,-28.634272904868435
